path,source_path,rel_path,filename,class_dir,class_folder,display_class_name,class_name,project_label,label,shrimp_group_stem,shrimp_group_id,group_parse_status,normalized_stem,readable,read_error,file_size,md5,split
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-104-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-104-img-1_nobg.png,1. Healthy/Healthy-104-img-1_nobg.png,Healthy-104-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-104,1. Healthy::Healthy-104,parsed,Healthy-104-img-1,True,,969211,c7fa60405af49b712d8e51ff2295843a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-104-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-104-img-2_nobg.png,1. Healthy/Healthy-104-img-2_nobg.png,Healthy-104-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-104,1. Healthy::Healthy-104,parsed,Healthy-104-img-2,True,,1097696,27cdb7ffab06b2411ce15453f3825cbd,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-1_nobg.png,1. Healthy/Healthy-105-img-1_nobg.png,Healthy-105-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-105,1. Healthy::Healthy-105,parsed,Healthy-105-img-1,True,,894356,f696e84d8e741178fe9c96b44016660d,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-2_nobg.png,1. Healthy/Healthy-105-img-2_nobg.png,Healthy-105-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-105,1. Healthy::Healthy-105,parsed,Healthy-105-img-2,True,,922614,37890c480a15b269768210afefb60768,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-105-img-3_nobg.png,1. Healthy/Healthy-105-img-3_nobg.png,Healthy-105-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-105,1. Healthy::Healthy-105,parsed,Healthy-105-img-3,True,,851110,0d925a950650d800716d1d968fc78c67,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-1_nobg.png,1. Healthy/Healthy-106-img-1_nobg.png,Healthy-106-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-106,1. Healthy::Healthy-106,parsed,Healthy-106-img-1,True,,929362,e14cc2ddb86aa1470f050f82520874ff,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-2_nobg.png,1. Healthy/Healthy-106-img-2_nobg.png,Healthy-106-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-106,1. Healthy::Healthy-106,parsed,Healthy-106-img-2,True,,1209143,0863d4fe0ca6b1ebe3f9d975b7624534,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-106-img-3_nobg.png,1. Healthy/Healthy-106-img-3_nobg.png,Healthy-106-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-106,1. Healthy::Healthy-106,parsed,Healthy-106-img-3,True,,971171,5f8d4e16733a5facdeaa5d49930a47f3,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-1_nobg.png,1. Healthy/Healthy-107-img-1_nobg.png,Healthy-107-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-107,1. Healthy::Healthy-107,parsed,Healthy-107-img-1,True,,1059093,075582944ad474970f69c3754fd7d5f3,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-2_nobg.png,1. Healthy/Healthy-107-img-2_nobg.png,Healthy-107-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-107,1. Healthy::Healthy-107,parsed,Healthy-107-img-2,True,,1128164,e8a94897d01a644e29defdf745c82c34,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-107-img-3_nobg.png,1. Healthy/Healthy-107-img-3_nobg.png,Healthy-107-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-107,1. Healthy::Healthy-107,parsed,Healthy-107-img-3,True,,1173128,3ebbbf6debf4c573aea45846963e61c2,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-1_nobg.png,1. Healthy/Healthy-108-img-1_nobg.png,Healthy-108-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-108,1. Healthy::Healthy-108,parsed,Healthy-108-img-1,True,,1128435,d94ad04830739413b7384cc14cf5a904,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-2_nobg.png,1. Healthy/Healthy-108-img-2_nobg.png,Healthy-108-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-108,1. Healthy::Healthy-108,parsed,Healthy-108-img-2,True,,1079627,0590814237cab03a84107609a3e80c3a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-108-img-3_nobg.png,1. Healthy/Healthy-108-img-3_nobg.png,Healthy-108-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-108,1. Healthy::Healthy-108,parsed,Healthy-108-img-3,True,,1235624,d391d8a55fcf0c440d6aaa93fb92013e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-1_nobg.png,1. Healthy/Healthy-109-img-1_nobg.png,Healthy-109-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-109,1. Healthy::Healthy-109,parsed,Healthy-109-img-1,True,,1043526,7518bf51f1d4d445af768421d8a25a6f,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-2_nobg.png,1. Healthy/Healthy-109-img-2_nobg.png,Healthy-109-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-109,1. Healthy::Healthy-109,parsed,Healthy-109-img-2,True,,1198056,805b4494890db758de83c2728501eeb7,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-109-img-3_nobg.png,1. Healthy/Healthy-109-img-3_nobg.png,Healthy-109-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-109,1. Healthy::Healthy-109,parsed,Healthy-109-img-3,True,,1027462,0fc4633c232ceb8fd2fd3b8f75582f1a,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-1_nobg.png,1. Healthy/Healthy-11-img-1_nobg.png,Healthy-11-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-11,1. Healthy::Healthy-11,parsed,Healthy-11-img-1,True,,725686,c1b92aa9a7d521afc022407f0b101a8e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-2_nobg.png,1. Healthy/Healthy-11-img-2_nobg.png,Healthy-11-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-11,1. Healthy::Healthy-11,parsed,Healthy-11-img-2,True,,742954,3fe4ee9d0a9d78aac062879566c0c918,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-11-img-3_nobg.png,1. Healthy/Healthy-11-img-3_nobg.png,Healthy-11-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-11,1. Healthy::Healthy-11,parsed,Healthy-11-img-3,True,,775584,acb0e80bd567ccafeeadbb0e6f0c449c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-1_nobg.png,1. Healthy/Healthy-110-img-1_nobg.png,Healthy-110-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-110,1. Healthy::Healthy-110,parsed,Healthy-110-img-1,True,,836497,cc91051699ff98c0f0025ed3dac39497,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-2_nobg.png,1. Healthy/Healthy-110-img-2_nobg.png,Healthy-110-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-110,1. Healthy::Healthy-110,parsed,Healthy-110-img-2,True,,925448,fedbbe42ef70c0eb0f75d4bf6254ce7c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-110-img-3_nobg.png,1. Healthy/Healthy-110-img-3_nobg.png,Healthy-110-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-110,1. Healthy::Healthy-110,parsed,Healthy-110-img-3,True,,1103744,fd0213e7ec70090a58510f901db07a35,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-1_nobg.png,1. Healthy/Healthy-112-img-1_nobg.png,Healthy-112-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-112,1. Healthy::Healthy-112,parsed,Healthy-112-img-1,True,,966153,3b8c485c17fa22d263a8365e36ac11cd,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-2_nobg.png,1. Healthy/Healthy-112-img-2_nobg.png,Healthy-112-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-112,1. Healthy::Healthy-112,parsed,Healthy-112-img-2,True,,988225,84c85a4797cbce7b1680788002d5c4ec,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-112-img-3_nobg.png,1. Healthy/Healthy-112-img-3_nobg.png,Healthy-112-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-112,1. Healthy::Healthy-112,parsed,Healthy-112-img-3,True,,882635,917f0628ac417c5d288fb77fed4d9830,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-1_nobg.png,1. Healthy/Healthy-113-img-1_nobg.png,Healthy-113-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-113,1. Healthy::Healthy-113,parsed,Healthy-113-img-1,True,,1024603,e15bf6d6d0f3b6655732103b92f21045,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-2_nobg.png,1. Healthy/Healthy-113-img-2_nobg.png,Healthy-113-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-113,1. Healthy::Healthy-113,parsed,Healthy-113-img-2,True,,939598,83819f176c068f3ac52a901771539ddd,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-113-img-3_nobg.png,1. Healthy/Healthy-113-img-3_nobg.png,Healthy-113-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-113,1. Healthy::Healthy-113,parsed,Healthy-113-img-3,True,,1007355,b0c5f196e6ef07740d9e8f3c3261333d,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-1_nobg.png,1. Healthy/Healthy-114-img-1_nobg.png,Healthy-114-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-114,1. Healthy::Healthy-114,parsed,Healthy-114-img-1,True,,1002218,7c1691ac2757a2ec86e468a295a49084,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-2_nobg.png,1. Healthy/Healthy-114-img-2_nobg.png,Healthy-114-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-114,1. Healthy::Healthy-114,parsed,Healthy-114-img-2,True,,1037480,33fd46835d5536896cf30a9c53b3cd08,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-114-img-3_nobg.png,1. Healthy/Healthy-114-img-3_nobg.png,Healthy-114-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-114,1. Healthy::Healthy-114,parsed,Healthy-114-img-3,True,,1017288,9fd895619f4c0c9abfeda39253943a87,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-1_nobg.png,1. Healthy/Healthy-115-img-1_nobg.png,Healthy-115-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-115,1. Healthy::Healthy-115,parsed,Healthy-115-img-1,True,,1093072,de9e348387e946c356baeb79c2d7b79c,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-2_nobg.png,1. Healthy/Healthy-115-img-2_nobg.png,Healthy-115-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-115,1. Healthy::Healthy-115,parsed,Healthy-115-img-2,True,,1116159,ff0b99db5002df9b47fac406c1959b50,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-115-img-3_nobg.png,1. Healthy/Healthy-115-img-3_nobg.png,Healthy-115-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-115,1. Healthy::Healthy-115,parsed,Healthy-115-img-3,True,,1255763,cfef9e5355b2dd544bf205a42e5343f0,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-116-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-116-img-1_nobg.png,1. Healthy/Healthy-116-img-1_nobg.png,Healthy-116-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-116,1. Healthy::Healthy-116,parsed,Healthy-116-img-1,True,,1140000,67a43d4e664d63ba5dbe639fbcf8d045,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-1_nobg.png,1. Healthy/Healthy-119-img-1_nobg.png,Healthy-119-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-119,1. Healthy::Healthy-119,parsed,Healthy-119-img-1,True,,1016909,d811af4796d7fa41b1f87702171f3497,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-2_nobg.png,1. Healthy/Healthy-119-img-2_nobg.png,Healthy-119-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-119,1. Healthy::Healthy-119,parsed,Healthy-119-img-2,True,,705124,9e5e334c92ec6c083f4a2fc6e9a2ca91,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-119-img-3_nobg.png,1. Healthy/Healthy-119-img-3_nobg.png,Healthy-119-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-119,1. Healthy::Healthy-119,parsed,Healthy-119-img-3,True,,792600,a19b6cd71f6b5d9efe5667ca0e4ddd43,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-1_nobg.png,1. Healthy/Healthy-12-img-1_nobg.png,Healthy-12-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-12,1. Healthy::Healthy-12,parsed,Healthy-12-img-1,True,,861129,66fd7b09141df69155deb9ffa55aabce,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-2_nobg.png,1. Healthy/Healthy-12-img-2_nobg.png,Healthy-12-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-12,1. Healthy::Healthy-12,parsed,Healthy-12-img-2,True,,841171,eecbb0a3b7af912c81ff5c8f49de5d18,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-12-img-3_nobg.png,1. Healthy/Healthy-12-img-3_nobg.png,Healthy-12-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-12,1. Healthy::Healthy-12,parsed,Healthy-12-img-3,True,,1045147,f280c3359c2587adeba95f393607d400,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-1_nobg.png,1. Healthy/Healthy-120-img-1_nobg.png,Healthy-120-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-120,1. Healthy::Healthy-120,parsed,Healthy-120-img-1,True,,1156776,4bd87f01d723532800170e0d31fe8541,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-2_nobg.png,1. Healthy/Healthy-120-img-2_nobg.png,Healthy-120-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-120,1. Healthy::Healthy-120,parsed,Healthy-120-img-2,True,,1178306,6014c712c52ad6bded8f30952318ff16,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-120-img-3_nobg.png,1. Healthy/Healthy-120-img-3_nobg.png,Healthy-120-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-120,1. Healthy::Healthy-120,parsed,Healthy-120-img-3,True,,1104753,14a6c2441371d06dd8a7ca3e51c12578,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-1_nobg.png,1. Healthy/Healthy-121-img-1_nobg.png,Healthy-121-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-121,1. Healthy::Healthy-121,parsed,Healthy-121-img-1,True,,880541,6d86258870df2fbcde2fab2782ad8c58,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-2_nobg.png,1. Healthy/Healthy-121-img-2_nobg.png,Healthy-121-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-121,1. Healthy::Healthy-121,parsed,Healthy-121-img-2,True,,992811,6765e14bc972102f812fa12f0a08ca4b,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-121-img-3_nobg.png,1. Healthy/Healthy-121-img-3_nobg.png,Healthy-121-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-121,1. Healthy::Healthy-121,parsed,Healthy-121-img-3,True,,796406,08c3f35353b3997acbfc79dda0ecd0d6,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-1_nobg.png,1. Healthy/Healthy-122-img-1_nobg.png,Healthy-122-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-122,1. Healthy::Healthy-122,parsed,Healthy-122-img-1,True,,1310707,66f80784b95976e063d774613c4ad72e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-2_nobg.png,1. Healthy/Healthy-122-img-2_nobg.png,Healthy-122-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-122,1. Healthy::Healthy-122,parsed,Healthy-122-img-2,True,,1284439,435989c5db7209fca770b42be814e3df,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-122-img-3_nobg.png,1. Healthy/Healthy-122-img-3_nobg.png,Healthy-122-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-122,1. Healthy::Healthy-122,parsed,Healthy-122-img-3,True,,1232152,ced8997b9d577ca76436771b8ae26065,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-1_nobg.png,1. Healthy/Healthy-123-img-1_nobg.png,Healthy-123-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-123,1. Healthy::Healthy-123,parsed,Healthy-123-img-1,True,,1664962,a4510b6d32b2ef51f38e3cd5576cbd9e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-2_nobg.png,1. Healthy/Healthy-123-img-2_nobg.png,Healthy-123-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-123,1. Healthy::Healthy-123,parsed,Healthy-123-img-2,True,,1436825,3eddaf7892c574f02cb66344d8c9d13e,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-123-img-3_nobg.png,1. Healthy/Healthy-123-img-3_nobg.png,Healthy-123-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-123,1. Healthy::Healthy-123,parsed,Healthy-123-img-3,True,,1164641,deba260002b592671aa7bed419edef9d,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-1_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-1_nobg.png,1. Healthy/Healthy-124-img-1_nobg.png,Healthy-124-img-1_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-124,1. Healthy::Healthy-124,parsed,Healthy-124-img-1,True,,1126652,2ba574782f95a4f4531749cf7e11ffaf,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-2_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-2_nobg.png,1. Healthy/Healthy-124-img-2_nobg.png,Healthy-124-img-2_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-124,1. Healthy::Healthy-124,parsed,Healthy-124-img-2,True,,1215877,c2b626d20f79f94aa1422c9cc9250680,train
/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-3_nobg.png,/home/drnguyenvinh/notebooks/processed-images/processed_images/1. Healthy/Healthy-124-img-3_nobg.png,1. Healthy/Healthy-124-img-3_nobg.png,Healthy-124-img-3_nobg.png,1. Healthy,1. Healthy,Healthy,Healthy,0,0,Healthy-124,1. Healthy::Healthy-124,parsed,Healthy-124-img-3,True,,1207594,1b2079c516520beffde0c6e1fc2fc0de,train
